date,time,group,subject,build,consentq_response,,last30days_response,recentgame1_response,recentgame2_response,recentgame3_response,recentgame4_response,recentgame5_response,playfrequency1_response,playfrequency2_response,playfrequency3_response,playfrequency4_response,playfrequency5_response,sliderviolence1_response,Freqviolence1,sliderviolence2_response,Freqviolence2,sliderviolence3_response,Freqviolence3,sliderviolence4_response,Freqviolence4,sliderviolence5_response,Freqviolence5,Averagefrequencyviolence,Age,Gender,country_response,subject,Gameplayed,VorNV,scoreingameplayed_response,Selfscore,stface1,stface1score,stface2,stface2score,stface3,stface3score,stface4,stface4score,stface5,stface5score,stface6,stface6score,TotalSTScore,ltface1,ltface1score,ltface2,ltface2score,ltface3,ltface3score,ltface4,ltface4,ltface5,ltface5score,ltface6,ltface6,TotalLTScore,Sexuality,Kinsey,relationshipstatus_response,lengthofrelationship_response,ageofpartner_response,mvscaleselfdesirability_response,mvscaleothersdesirability_response,mvscalecomparison_response,mvscalecatch_response,MV1Total,mv1_response,mv2_response,mv3_response,mv3reverse,mv4_response,mv5_response,mv6_response,mv7_response,mv8_response,mv9_response,mv10_response,mv10reverse,mv11_response,mv12_response,mv13_response,mv13reverse,mv14_response,mv15_response,mv16_response,mv17_response,mv18_response,mv19_response,mv20_response,mv21_response,mv22_response,MV2Total,Mvfactorviewofoppositesex,Mvfactorsociality,Mvfactorparenting,Mvfactorwealth,Mvfactorlooks,Mvfactorrelationshiphistory,MvFactorfearoffailure,MV2Average,Matevalue,sgaq1_response,sgaq3_response,sgaq5_response,sgaq7_response,sgaq2_response,sgaq4_response,sgaq6_response,sgaq8_response,SGAAverage,hos1_response,hos2_response,hos3_response,hos4_response,hos5_response,hos6_response,HostilityTotal,whystrongsexy_response,whyattractive_response,whytough_response,whyconfident_response,MMTotal,soirq1_response,soirq1score,soirq2_response,soirq2score,soirq3_response,soirq3score,soirq4_response,soirq5_response,soirq6_response,soirq6reverse,soirq7_response,soirq8_response,soirq9_response,soirq10_response,SOIRbehaviouralfacet,SOIRattitudefacet,SOIRdesirefacet,SOIRTotal,troubleunderstanding_response,furtherquestions_response,Removedata,Reasonforremoval
83115,9:15:14,371186777,706669617,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Ark: Survival Evolved,CSGO,Dota 2,Witcher 3,Pokemon Red,7,7,4,4,3,6,42,5,35,2,8,7,21,1,3,21.8,23,Male,USA,617262200,moremindlessviolence.html,V,6,7,fface1,0,fface2,0,fface3,0,fface4.2,1,fface5,0,fface6,0,1,fface1,0,fface2,0,fface3,0,fface4.2,1,fface5.2,1,fface6,0,2,7,1,"In a long-term monogamous relationship eg. married, partnered",1-2 years,A little older,7,6,7,7,27,7,5,2,6,3,5,7,7,2,1,1,7,3,7,5,3,3,7,7,7,1,7,7,2,7,111,5.5,4.8,3.666666667,1,7,7,6.5,5.045454545,5.307692308,1,3,5,7,7,2,6,1,2,1,1,1,1,1,1,6,3,2,2,1,8,1,2,0,1,0,1,7,3,8,2,9,8,6,7,4,12,21,37,No,,No,
83115,7:11:53,492585583,707100789,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Dragon Warrior 8,Path to Luma,Angry Birds 2,None,None,6,6,2,1,1,4,24,1,6,1,2,1,1,1,1,6.8,36,Male,USA,619275142,moremindlessviolence.html,V,0,3,fface1,0,fface2,0,fface3,0,fface4.2,1,fface5,0,fface6.2,1,2,fface1,0,fface2,0,fface3,0,fface4,0,fface5,0,fface6,0,0,7,1,"In a long-term monogamous relationship eg. married, partnered",6-10 years,A little older,6,2,2,3,13,3,2,5,3,2,2,2,2,2,2,5,3,2,2,5,3,2,2,6,2,2,1,5,2,3,55,2.333333333,2.2,2,2,5.5,1.5,3,2.5,2.615384615,2,2,5,1,6,4,5,2,2.666666667,1,1,1,1,1,1,6,1,1,1,1,4,1,2,1,2,0,1,2,1,8,2,9,3,2,2,5,5,7,17,No,,No,
83115,9:02:13,131146612,717170801,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Guild Wars 2,Medieval Total War,Hawken,Deus Ex Human Revolution,Fall Out New Vegas,5,4,2,2,1,3,15,2,8,2,4,5,5,5,5,7.4,27,Male,USA,632791918,bubbleshooter.html,NV,4470,4,fface1,0,fface2,0,fface3,0,fface4.2,1,fface5.2,1,fface6,0,2,fface1,0,fface2,0,fface3,0,fface4,0,fface5,0,fface6,0,0,7,1,Single, , ,3,3,3,2,11,3,4,4,4,1,5,3,3,2,1,2,6,2,2,5,3,1,4,5,5,2,2,5,1,3,67,2.166666667,3.6,2.333333333,1.5,5,3,5,3.045454545,3,1,3,1,6,5,5,5,6,3,1,1,1,1,1,1,6,1,1,1,1,4,0,1,1,2,1,2,8,7,3,7,9,7,5,6,5,22,18,45,No,There were no problems.,No,
83115,11:30:02,809507826,7204399,4.0.8.0,"Yes, I consent to participate in this study",,Yes,counterstrike,skyrim,angry birds,bastion,civilization,7,6,5,6,7,6,42,5,30,1,5,3,21,2,14,22.4,55,Male,usa,632906849,bubbleshooter.html,NV,1940,3,fface1,0,fface2.2,1,fface3,0,fface4,0,fface5.2,1,fface6,0,2,fface1,0,fface2,0,fface3,0,fface4.2,1,fface5,0,fface6.2,1,2,7,1,Single,2-5 years,Younger,3,3,2,4,12,4,2,2,6,2,2,2,2,1,2,5,3,5,1,6,2,2,5,3,2,2,1,2,1,3,55,2.166666667,1.8,3,2,2.5,3,4.5,2.5,2.576923077,5,6,3,3,6,5,5,5,5.333333333,1,1,2,1,1,1,7,2,2,4,3,11,0,1,3,4,4,5,4,3,4,6,9,7,6,6,10,13,19,42,No,it was odd,No,
83115,7:33:45,260547923,720674733,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Air Navy Fighters,Flight Pilot,Spades (card game),Pinochle,Euchre,3,3,7,4,5,5,15,3,9,1,7,1,5,1,5,8.2,67,Male,usa,641337559,pongnop.html,NV,1452,5,fface1,0,fface2,0,fface3,0,fface4.2,1,fface5,0,fface6,0,1,fface1,0,fface2,0,fface3,0,fface4,0,fface5,0,fface6,0,0,7,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,Older,4,6,4,4,18,6,7,6,2,7,4,3,5,5,2,1,7,5,2,4,4,2,6,5,4,1,1,5,2,4,89,3.166666667,4.4,6.333333333,1.5,5,3.5,4.5,4.045454545,4.115384615,2,5,4,2,7,5,4,2,4,1,1,1,1,1,1,6,1,1,2,1,5,1,2,7--9,7,1,2,8,8,2,8,9,8,6,6,11,24,20,55,No,,No,
83115,7:56:58,492204376,722729694,4.0.8.0,"Yes, I consent to participate in this study",,Yes,dota 2,gta 5,shroud of the avatar,lol,robocraft,7,7,2,4,1,6,42,7,49,5,10,6,6,6,6,22.6,37,Male,USA,646547852,deanimator.html,V,26,3,fface1,0,fface2.2,1,fface3,0,fface4,0,fface5,0,fface6.2,1,2,fface1,0,fface2,0,fface3,0,fface4.2,1,fface5,0,fface6,0,1,7,1,Single,Under one year,About the same age,4,4,4,4,16,5,3,3,5,2,5,5,3,3,2,2,6,1,4,5,3,3,5,5,2,3,2,5,3,5,80,4.166666667,3.2,2,2.5,5,3.5,5.5,3.636363636,3.692307692,1,1,6,5,7,3,6,3,1.666666667,1,1,1,1,1,1,6,1,1,1,1,4,1,2,0,1,1,2,6,6,4,6,9,3,3,3,5,18,9,32,No,,No,
83115,8:20:18,647410167,726721231,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Quake Live,League of Legends,Starbound,Mario Galaxy,,7,5,3,2, ,3,21,3,15,2,6,2,,,,14,27,Male,USA,64684395,perfectbalance.html,NV,1000,5,fface1,0,fface2,0,fface3.2,1,fface4,0,fface5,0,fface6,0,1,fface1.2,1,fface2.2,1,fface3,0,fface4,0,fface5,0,fface6.2,1,3,7,1,In an open relationship/casually dating,Under one year,A little younger,6,6,6,6,24,6,7,4,4,6,5,6,6,5,3,2,6,6,6,2,6,4,6,7,6,3,6,7,5,6,122,5.5,5.6,6.333333333,3,7,6,5,5.545454545,5.615384615,3,5,4,5,6,6,6,4,4.666666667,1,1,2,1,1,1,7,3,4,3,5,15,2,3,4,5,3,4,7,6,5,5,9,6,4,6,12,18,16,46,No,Nope! Worked fine and instructions were clear.,No,
83115,8:32:32,307290788,72700211,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Pool Break Pro,Texas Hold Em ,Poker Trainer,,,4,4,4, , ,1,4,1,4,1,4,,,,,4,40,Male,USA,64713850,gunblood.html,V,84,3,fface1,0,fface2.2,1,fface3,0,fface4,0,fface5,0,fface6.2,1,2,fface1,0,fface2,0,fface3,0,fface4,0,fface5.2,1,fface6,0,1,7,1,Single, , ,5,5,6,5,21,6,7,5,3,7,5,5,5,5,1,1,7,1,5,2,6,5,5,5,5,3,4,5,5,5,105,5.166666667,5.2,5,2,5,4.5,5,4.772727273,4.846153846,1,1,1,2,7,1,1,2,1,1,1,1,1,1,1,6,1,1,1,1,4,1,2,1,2,4,5,3,3,7,3,9,2,2,1,9,9,5,23,No,,No,
83115,7:32:21,701420880,731453348,4.0.8.0,"Yes, I consent to participate in this study",,Yes,soldier,NFL,MLB,,,6,4,4, , ,6,36,3,12,1,4,,,,,17.33333333,48,Male,USA,647206624,bubbleshooter.html,NV,2100,3,fface1,0,fface2,0,fface3,0,fface4,0,fface5,0,fface6,0,0,fface1,0,fface2,0,fface3,0,fface4,0,fface5,0,fface6.2,1,1,7,1,"In a long-term monogamous relationship eg. married, partnered",20+ years,A little older,5,6,5,5,21,6,6,5,3,6,3,5,5,2,1,1,7,5,5,1,7,3,5,6,3,1,3,5,5,5,97,4.833333333,4,5.666666667,1,5.5,4,5,4.409090909,4.538461538,5,3,6,3,7,2,1,1,3.333333333,1,1,1,1,1,1,6,1,1,1,1,4,1,2,2,3,4,5,2,3,4,6,9,2,2,2,10,11,6,27,No,thanks,No,
83115,8:35:29,851899166,734269479,4.0.8.0,"Yes, I consent to participate in this study",,No,,,,,,,,,,,,0,,0,,0,,0,,0,0,51,Male,usa,662404892,perfectbalance.html,NV,1000,4,fface1,0,fface2,0,fface3,0,fface4,0,fface5,0,fface6,0,0,fface1,0,fface2,0,fface3,0,fface4,0,fface5,0,fface6,0,0,7,1,In an open relationship/casually dating, , ,6,6,5,7,24,7,7,5,3,7,6,6,7,7,1,2,6,7,2,3,5,6,7,5,7,1,5,6,6,6,120,5.5,6.4,7,1,5.5,6,4.5,5.454545455,5.538461538,5,5,6,1,7,5,7,1,5,1,1,1,1,1,1,6,1,1,1,1,4,3,3,1,2,3,4,6,6,3,7,9,3,2,3,9,19,8,36,No,,No,
83115,7:55:20,230798983,736483302,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Call of Duty,Clash of Clans,Trigger Fist,Agar.io,Happy Wheels,4,7,5,7,4,7,28,7,49,7,35,1,4,7,28,28.8,29,Male,USA,664353711,pongnop.html,NV,1280,5,fface1,0,fface2,0,fface3,0,fface4,0,fface5,0,fface6.2,1,1,fface1,0,fface2,0,fface3,0,fface4,0,fface5,0,fface6,0,0,7,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,A little younger,7,7,6,6,26,7,7,4,4,4,5,5,4,4,3,1,7,4,4,1,7,4,5,5,5,2,4,5,4,4,103,4.666666667,5,5,2.5,5,4.5,5.5,4.681818182,4.961538462,5,5,7,1,7,5,7,1,5,1,1,1,1,1,1,6,1,1,1,1,4,1,2,10--19,8,10--19,8,9,9,1,9,9,3,3,2,18,27,8,53,No,,No,
83115,13:02:30,460609292,739862443,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Final Fantasy 8,Baldurs Gate Dark Alliances 2,Marvel Avengers Alliance,Mario Cart WII,Angry Birds,6,5,7,4,4,5,30,6,30,3,21,3,12,3,12,21,39,Male,America,667451783,pongnop.html,NV,832,3,fface1,0,fface2.2,1,fface3.2,1,fface4,0,fface5,0,fface6,0,2,fface1,0,fface2.2,1,fface3.2,1,fface4.2,1,fface5,0,fface6.2,1,4,7,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,A little younger,5,5,3,4,17,5,6,3,5,7,5,3,5,4,1,1,7,5,3,3,5,2,3,2,5,1,1,3,1,3,82,2.833333333,4.8,6,1,2.5,2,6,3.727272727,3.807692308,1,1,5,5,5,2,7,4,1.333333333,1,1,2,1,2,3,10,1,2,2,1,6,1,2,0,1,1,2,4,1,4,6,9,2,2,2,5,11,6,22,No,,No,
83115,4:32:39,297455159,739949647,4.0.8.0,"Yes, I consent to participate in this study",,Yes,League of legends,League of legends,League of legends,League of legends,League of legends,4,4,4,4,4,4,16,5,20,5,20,5,20,5,20,19.2,19,Male,United States,671666442,deanimator.html,V,90,4,fface1,0,fface2,0,fface3.2,1,fface4,0,fface5,0,fface6,0,1,fface1,0,fface2,0,fface3,0,fface4,0,fface5,0,fface6,0,0,7,1,Single, , ,5,5,4,4,18,5,5,5,3,5,5,5,5,5,5,5,3,5,5,5,3,5,5,5,5,5,5,5,3,4,101,4.5,4.6,5,5,5,5,3,4.590909091,4.576923077,5,5,5,5,5,5,5,3,5,2,2,1,2,2,3,12,5,5,5,5,20,3,3,2,3,3,4,6,6,6,4,6,4,3,3,10,16,10,36,No,,Yes,Failed check
83115,9:52:17,729047018,741345178,4.0.8.0,"Yes, I consent to participate in this study",,Yes,FIFA 15,Rocket League,NBA 2k15,WWE 2K15,,7,7,4,4, ,1,7,1,7,1,4,5,,,,6,28,Male,usa,672345192,bubbleshooter.html,NV,2720,6,fface1,0,fface2.2,1,fface3.2,1,fface4,0,fface5,0,fface6,0,2,fface1.2,1,fface2,0,fface3.2,1,fface4,0,fface5,0,fface6,0,2,7,1,"In a long-term monogamous relationship eg. married, partnered",1-2 years,A little younger,5,5,4,4,18,5,7,5,3,7,4,5,4,2,1,2,6,7,4,5,3,3,7,6,3,1,5,5,7,5,100,4.833333333,3.2,7,1,5.5,6,4.5,4.545454545,4.538461538,7,4,2,2,7,7,1,1,6,1,1,1,1,1,1,6,3,3,3,3,12,1,2,2,3,2,3,1,3,9,1,9,3,6,6,8,5,15,28,No,,No,
83115,6:20:13,719655222,745230451,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Hearthstone,FarCry 4,Rocket League,Dying Light,,7,5,4,4, ,1,7,6,30,1,4,6,,,,13.66666667,28,Male,United States,674135761,deanimator.html,V,30,4,fface1,0,fface2,0,fface3,0,fface4,0,fface5,0,fface6,0,0,fface1,0,fface2,0,fface3,0,fface4,0,fface5,0,fface6,0,0,7,1,Single, , ,4,4,4,4,16,4,6,6,2,5,3,4,2,2,2,5,3,3,4,6,2,3,4,6,3,4,2,6,2,4,76,3.5,2.4,4.666666667,3,6,3,2.5,3.454545455,3.538461538,1,5,6,1,7,5,7,3,3.666666667,1,1,1,1,1,1,6,2,2,1,2,7,0,1,0,1,0,1,9,6,2,8,9,6,2,2,3,23,10,36,No,,No,
83115,9:54:10,258037697,749206458,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Call of Duty,subway surfers,candy crush,Madden NFL,trivia crack,5,5,3,6,5,7,35,1,5,1,3,3,15,1,5,12.6,36,Male,USA,675263033,perfectbalance.html,NV,1250,3,fface1.2,1,fface2,0,fface3,0,fface4.2,1,fface5.2,1,fface6,0,3,fface1.2,1,fface2.2,1,fface3,0,fface4,0,fface5.2,1,fface6.2,1,4,7,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,A little younger,6,6,4,6,22,5,7,6,2,7,3,5,4,3,3,1,7,6,5,5,3,5,5,7,3,5,6,7,3,6,107,4.833333333,3.2,6.666666667,4,7,5.5,4.5,4.863636364,4.961538462,5,5,1,1,7,7,7,2,5.666666667,1,1,1,1,1,1,6,2,2,5,2,11,1,2,10--19,8,5--6,6,8,9,1,9,9,9,8,8,16,26,25,67,No,,No,
83115,9:05:03,607602203,762237554,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Fallout New Vegas,Warthunder,Ark Survival Evolved,Skyrim,Mount & Blade Warband,5,7,7,4,4,5,25,3,21,5,35,5,20,5,20,24.2,30,Male,USA,679992460,moremindlessviolence.html,V,0,1,fface1,0,fface2,0,fface3.2,1,fface4,0,fface5,0,fface6,0,1,fface1,0,fface2,0,fface3,0,fface4,0,fface5,0,fface6,0,0,7,1,Single,Under one year, ,5,5,4,4,18,5,5,5,3,5,3,5,3,2,2,2,6,5,3,5,3,3,5,7,2,3,2,6,2,5,85,3.833333333,2.6,5,2.5,6.5,3.5,4.5,3.863636364,3.961538462,1,2,2,1,6,5,6,3,2.666666667,1,1,1,1,1,1,6,1,1,1,1,4,2,3,1,2,2,3,9,6,3,7,9,7,7,6,8,22,20,50,No,The game wouldn not load for me.  I saw the intructions but there was just a blank white box until the timer saying there was 30 seconds lft.,Yes,Game did not load
83115,9:06:54,55864440,764363287,4.0.7.0,"Yes, I consent to participate in this study",,Yes,asphalt 8,league of legends,street fighter iv,burnout paradise,gta v,6,6,4,4,4,1,6,2,12,5,20,1,4,7,28,14,23,Male,usa,680905383,moremindlessviolence.html,V,25,4,fface1.2,1,fface2,0,fface3,0,fface4.2,1,fface5.2,1,fface6,0,3,fface1,0,fface2,0,fface3.2,1,fface4.2,1,fface5.2,1,fface6,0,3,7,1,Single, , ,4,3,3,4,14,3,3,3,5,1,3,2,1,2,2,2,6,2,3,4,4,2,2,5,1,5,1,5,5,3,66,3,2.2,2,3.5,5,1.5,5.5,3,3.076923077,2,1,2,3,6,2,2,4,1.666666667,1,1,1,1,1,1,6,2,2,6,6,16,0,1,0,1,0,1,8,8,2,8,9,1,1,1,3,24,3,30,No,great study,No,Failed check
83115,8:47:06,995527366,766180315,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Governor of poker 3,Hay Day,solitair ,slots,candy crush,7,6,7,4,4,1,7,1,6,1,7,3,12,1,4,7.2,55,Male,USA,700134472,perfectbalance.html,NV,1500,4,fface1,0,fface2,0,fface3,0,fface4.2,1,fface5,0,fface6.2,1,2,fface1.2,1,fface2,0,fface3,0,fface4.2,1,fface5,0,fface6.2,1,3,7,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,Much younger,4,5,4,4,17,6,6,3,5,7,5,5,5,6,1,1,7,7,3,1,7,2,6,5,5,2,1,5,1,5,102,3.666666667,5.6,6.666666667,1.5,5,3.5,6,4.636363636,4.576923077,2,2,3,1,7,3,7,1,2.333333333,1,1,1,1,1,2,7,3,3,3,3,12,1,2,0,1,1,2,8,6,4,6,9,2,2,2,5,20,6,31,No,You have a few type o's ,No,
83115,7:58:55,321349770,781770747,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Simpsons Tapped Out,Two Dots,Arkham Kinght,Clash of Clans,Lego Jurrasic Park,7,6,5,5,5,1,7,1,6,6,30,5,25,3,15,16.6,27,Male,United States,702951644,bubbleshooter.html,NV,7530,5,fface1.2,1,fface2.2,1,fface3.2,1,fface4,0,fface5,0,fface6.2,1,4,fface1.2,1,fface2.2,1,fface3,0,fface4.2,1,fface5.2,1,fface6,0,4,7,1,Single, , ,6,5,5,6,22,5,2,6,2,1,3,5,5,3,2,3,5,2,3,3,5,5,5,5,5,3,3,7,3,5,84,4.333333333,4.2,1.666666667,2.5,6,4,3.5,3.818181818,4.076923077,3,2,2,2,6,5,3,3,3.333333333,2,2,2,2,2,2,12,1,1,1,1,4,5--6,6,3,4,0,1,9,9,1,9,9,9,8,7,11,27,24,62,No,nothing,No,
83115,8:32:54,61013120,78580969,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Call of Duty Black Ops III,Fallout Shelter,Binding of Isaac,Smite,Pokemon soul silver,5,7,7,6,4,7,35,3,21,7,49,5,20,3,12,27.4,23,Male,United States,706669617,gunblood.html,V,400,5,fface1,0,fface2,0,fface3,0,fface4,0,fface5,0,fface6,0,0,fface1,0,fface2,0,fface3,0,fface4.2,1,fface5,0,fface6,0,1,7,1,"In a long-term monogamous relationship eg. married, partnered",Under one year,About the same age,7,5,4,4,20,7,6,4,4,5,7,6,5,7,2,3,5,5,6,5,3,6,7,6,6,2,7,5,4,7,118,6,5.6,5.333333333,2,5.5,7,4.5,5.363636364,5.307692308,1,6,7,7,7,5,7,2,4,1,1,1,1,1,1,6,5,2,5,3,15,3,3,2,3,3,4,5,7,6,4,9,6,1,2,10,16,9,35,No,Great study!,No,
83115,7:11:27,258277544,78587924,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Lego Batman 3,Plants vs. Zombies: Garden Warfare,Grand Theft Auto V,Lego Jurassic World,Minecraft,6,6,5,4,3,1,6,2,12,6,30,2,6,1,3,11.4,39,Male,USA,707100789,perfectbalance.html,NV,1019,4,fface1,0,fface2,0,fface3,0,fface4,0,fface5,0,fface6,0,0,fface1.2,1,fface2,0,fface3,0,fface4.2,1,fface5,0,fface6,0,2,7,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,About the same age,4,4,4,4,16,4,7,3,5,7,5,5,4,4,2,1,7,5,4,1,7,3,6,4,6,4,4,5,3,4,105,3.833333333,5.2,6.333333333,3,4.5,5,6,4.772727273,4.653846154,5,5,6,6,7,5,7,1,5,1,1,1,1,1,1,6,4,1,5,5,15,1,2,1,2,1,2,9,9,2,8,9,3,2,2,6,26,7,39,No,I found that the study ran very smoothly.,No,
83115,7:47:49,274573690,793171649,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Hearthstone,Kingdom Rush,Kingdom Rush II,Age of Empires,Diablo II,7,4,4,2,2,2,14,2,8,2,8,4,8,6,12,10,39,Male,United States,717170801,moremindlessviolence.html,V,12042,4,fface1,0,fface2,0,fface3,0,fface4,0,fface5,0,fface6,0,0,fface1,0,fface2.2,1,fface3,0,fface4,0,fface5,0,fface6,0,1,7,1,"In a long-term monogamous relationship eg. married, partnered",6-10 years,About the same age,5,5,5,5,20,5,6,4,4,2,3,5,4,3,2,2,6,3,4,3,5,4,5,6,3,2,3,6,3,5,89,4.333333333,3.6,3.666666667,2,6,4,5,4.045454545,4.192307692,2,4,3,2,6,5,4,3,3.666666667,1,1,2,1,1,1,7,2,2,2,2,8,1,2,5--6,6,10--19,8,9,9,1,9,9,7,2,4,16,27,13,56,No,"When you asked for my score from the video game, that was confusing as I didn't see a score listed.",Yes,No score
83115,8:13:31,850547400,794326848,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Assaisins Creed,Batman Arkam City,Lego Marvel Super Heros,Kingdom Hearts,Final Fantasy,4,3,4,3,3,7,28,7,21,3,12,3,9,3,9,15.8,31,Male,USA,7204399,moremindlessviolence.html,V,30,4,fface1,0,fface2,0,fface3,0,fface4.2,1,fface5,0,fface6,0,1,fface1,0,fface2,0,fface3,0,fface4,0,fface5.2,1,fface6,0,1,7,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,About the same age,7,7,6,5,25,6,7,3,5,5,6,4,5,4,2,1,7,5,5,2,6,1,4,5,6,2,3,5,4,5,102,4.166666667,5.4,5.666666667,2,5,3.5,6,4.636363636,4.884615385,2,5,5,3,6,2,5,3,3,1,1,1,1,1,1,6,1,1,1,1,4,1,2,0,1,0,1,6,4,4,6,9,5,3,5,4,16,13,33,No,Nope,No,
83115,6:16:37,315178875,799696139,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Metal Gear Solid 5: Ground Zeroes,Lost Planet 3,Magic Duels Origins,Realms of Arcadia: Blade of Destiny,Higurashi no naku koro ni,5,3,4,4,6,5,25,4,12,1,4,3,18,5,30,17.8,25,Male,USA,720674733,perfectbalance.html,NV,3882,4,fface1,0,fface2,0,fface3,0,fface4,0,fface5,0,fface6,0,0,fface1,0,fface2,0,fface3,0,fface4,0,fface5,0,fface6.2,1,1,7,1,Single, , ,3,3,2,4,12,3,6,2,6,4,2,2,1,1,1,1,7,5,2,6,2,1,4,5,2,1,1,5,1,2,64,1.833333333,1.6,5,1,5,2.5,6.5,2.909090909,2.923076923,1,2,7,3,7,1,7,3,1.333333333,1,1,1,1,1,1,6,1,1,1,1,4,0,1,0,1,0,1,5,1,9,1,9,2,2,1,3,7,5,15,No,No comments.,No,
83115,7:31:14,359886985,802660967,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Grand Theft Auto 5,Battlefield 4,Rocket League,Words with Friends,Durak,6,5,3,3,1,7,42,6,30,2,6,1,1,1,1,16,31,Male,United States,722729694,moremindlessviolence.html,V,2,3,fface1,0,fface2,0,fface3.2,1,fface4,0,fface5,0,fface6,0,1,fface1,0,fface2,0,fface3,0,fface4,0,fface5,0,fface6,0,0,7,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,About the same age,7,7,6,7,27,5,6,5,3,7,2,3,2,2,1,2,6,7,2,6,2,1,5,5,2,2,1,5,1,3,73,2.5,2,6.666666667,1.5,5,3,4.5,3.318181818,3.846153846,1,1,1,5,7,3,7,1,1.666666667,1,1,1,1,1,1,6,5,2,5,2,14,1,2,0,1,0,1,3,3,7,3,9,1,1,1,4,9,3,16,No,,No,
83115,15:27:02,233939200,81159809,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Dragon Age Inquisition,Metro Last Light,Destiny,Fairy Fencer F,Final Fantasy Type O,7,5,7,3,3,6,42,7,35,5,35,4,12,4,12,27.2,24,Male,USA,726721231,pongnop.html,NV,1300,6,fface1,0,fface2,0,fface3,0,fface4.2,1,fface5.2,1,fface6,0,2,fface1.2,1,fface2,0,fface3,0,fface4,0,fface5,0,fface6.2,1,2,7,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,About the same age,6,6,5,6,23,6,6,5,3,7,5,5,5,3,3,1,7,5,3,2,6,3,4,7,3,2,6,7,2,5,103,4,4.4,6,2.5,7,5,5,4.681818182,4.846153846,1,1,3,2,7,5,4,1,2.333333333,1,1,1,1,1,1,6,4,2,5,4,15,2,3,1,2,1,2,5,5,2,8,9,5,2,5,7,18,12,37,No,,No,
83115,5:55:40,759898832,814475142,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Witcher 3,Civilization 5,,,,7,6, , , ,6,42,4,24,,,,,,,33,61,Male,USA,72700211,perfectbalance.html,NV,150,2,fface1,0,fface2,0,fface3,0,fface4,0,fface5.2,1,fface6,0,1,fface1,0,fface2.2,1,fface3.2,1,fface4.2,1,fface5.2,1,fface6,0,4,7,1,Single, , ,6,6,6,6,24,6,7,6,2,2,4,6,5,2,1,1,7,2,7,5,3,4,6,6,2,1,4,7,7,7,98,6.166666667,3.2,3.666666667,1,6.5,5,4.5,4.454545455,4.692307692,1,3,4,5,7,2,4,1,2,1,1,1,1,1,1,6,1,1,1,1,4,2,3,7--9,7,10--19,8,9,9,1,9,9,3,3,3,18,27,9,54,No,I wasn't paying attention to my game score so I just entered a number so I could advance.,Yes,No score
83115,13:48:28,95513417,816715571,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Madden 15,NBA Jams,Gears of War,Asassins Creed,Gran Turismo 5,5,5,4,3,4,3,15,2,10,6,24,5,20,1,4,14.6,26,Male,USA,731453348,deanimator.html,V,23,4,fface1,0,fface2,0,fface3,0,fface4.2,1,fface5,0,fface6,0,1,fface1.2,1,fface2,0,fface3,0,fface4.2,1,fface5.2,1,fface6,0,3,7,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,About the same age,7,3,4,5,19,6,7,1,7,7,4,4,5,5,4,1,7,3,4,1,7,4,5,6,6,4,3,5,4,4,111,4.333333333,5.4,5.666666667,4,5.5,4,7,5.045454545,5,4,5,7,2,7,4,7,2,4.333333333,1,1,1,1,1,1,6,1,1,1,1,4,1,2,5--6,6,7--9,7,4,3,5,5,9,2,2,2,15,12,6,33,No,This was interesting. Thank you for including me in your study.,No,
